Year,Week,Home Team,Away Team,Avg_Home_Score,Avg_Away_Score,%Win Home,%Win Away,Predicted Spread,Over_Under,Actual_Home_Score,Actual_Away_Score,Home_Offensive_Performance,Away_Offensive_Performance,Home_Defensive_Performance,Away_Defensive_Performance,Vegas_Spread,Vegas_Total
2024,3.0,Purdue,Notre Dame,19.021,38.696,0.0,1.0,Notre Dame - 19.68,O/U: 57.72,7.0,66.0,0.3680142999842279,1.7056026462683482,1.7056026462683482,0.3680142999842279,Notre Dame -9.5,47.5
2024,3.0,Sam Houston State,Hawai'i,29.088,31.66,0.26,0.74,Hawai'i - 2.57,O/U: 60.75,31.0,13.0,1.0657315731573156,0.4106127605811749,0.4106127605811749,1.0657315731573156,Sam Houston State -4.5,48.5
2024,3.0,South Carolina,LSU,26.317,35.757,0.02,0.98,LSU - 9.44,O/U: 62.07,33.0,36.0,1.253942318653342,1.0067958721369243,1.0067958721369243,1.253942318653342,LSU -6.5,48.5
2024,3.0,Southern Mississippi,South Florida,32.29,35.419,0.23,0.77,South Florida - 3.13,O/U: 67.71,24.0,49.0,0.7432641684732115,1.3834382675964878,1.3834382675964878,0.7432641684732115,South Florida -10.5,57.5
2024,3.0,TCU,UCF,32.884,28.866,0.83,0.17,TCU - 4.02,O/U: 61.75,34.0,35.0,1.0339374771925556,1.21249913392919,1.21249913392919,1.0339374771925556,UCF -1.5,62.5
2024,3.0,Temple,Coastal Carolina,21.576,37.188,0.0,1.0,Coastal Carolina - 15.61,O/U: 58.76,20.0,28.0,0.9269558769002596,0.7529310530278585,0.7529310530278585,0.9269558769002596,Coastal Carolina -17.5,52.5
2024,3.0,Tennessee,Kent State,50.186,11.95,1.0,0.0,Tennessee - 38.24,O/U: 62.14,71.0,0.0,1.41473717769896,0.0,0.0,1.41473717769896,Tennessee -49.5,62.5
2024,3.0,Texas,UT San Antonio,44.694,18.623,1.0,0.0,Texas - 26.07,O/U: 63.32,56.0,7.0,1.252964603749944,0.3758792890511732,0.3758792890511732,1.252964603749944,Texas -35.5,55.5
2024,3.0,Texas State,Arizona State,27.251,35.133,0.04,0.96,Arizona State - 7.88,O/U: 62.38,28.0,31.0,1.02748522989982,0.8823613127259271,0.8823613127259271,1.02748522989982,Texas State -1.5,60.5
2024,3.0,Texas Tech,North Texas,44.166,27.72,1.0,0.0,Texas Tech - 16.45,O/U: 71.89,66.0,21.0,1.4943621790517594,0.7575757575757576,0.7575757575757576,1.4943621790517594,Texas Tech -10.5,69.5
2024,3.0,Tulsa,Oklahoma State,25.256,40.637,0.0,1.0,Oklahoma State - 15.38,O/U: 65.89,10.0,45.0,0.3959455178967374,1.1073652090459434,1.1073652090459434,0.3959455178967374,Oklahoma State -18.5,62.5
2024,3.0,UCLA,Indiana,33.891,23.52,0.99,0.01,UCLA - 10.37,O/U: 57.41,13.0,42.0,0.3835826620636747,1.7857142857142858,1.7857142857142858,0.3835826620636747,Indiana -3.5,46.5
2024,3.0,Utah State,Utah,19.661,39.137,0.0,1.0,Utah - 19.48,O/U: 58.80,21.0,38.0,1.0681043690554906,0.9709482075785064,0.9709482075785064,1.0681043690554906,Utah -18.5,43.5
2024,3.0,Virginia,Maryland,19.878,30.767,0.01,0.99,Maryland - 10.89,O/U: 50.65,13.0,27.0,0.6539893349431533,0.8775636233626938,0.8775636233626938,0.6539893349431533,Maryland -2.5,57.5
2024,3.0,Wake Forest,Ole Miss,21.974,36.997,0.0,1.0,Ole Miss - 15.02,O/U: 58.97,6.0,40.0,0.2730499681441704,1.081168743411628,1.081168743411628,0.2730499681441704,Ole Miss -21.5,64.5
2024,3.0,Washington,Washington State,33.598,24.505,0.98,0.02,Washington - 9.09,O/U: 58.10,19.0,24.0,0.5655098517768915,0.9793919608243216,0.9793919608243216,0.5655098517768915,Washington -4.5,55.5
2024,3.0,Wisconsin,Alabama,12.394,33.293,0.0,1.0,Alabama - 20.90,O/U: 45.69,10.0,42.0,0.8068420203324189,1.2615264470008711,1.2615264470008711,0.8068420203324189,Alabama -16.5,49.5
2024,3.0,Wyoming,BYU,21.836,29.688,0.04,0.96,BYU - 7.85,O/U: 51.52,14.0,34.0,0.6411430664956952,1.1452438695769336,1.1452438695769336,0.6411430664956952,BYU -9.5,39.5
2024,4.0,Appalachian State,South Alabama,32.352,31.275,0.61,0.39,Appalachian State - 1.08,O/U: 63.63,,,,,,,Appalachian State -7.5,62.5
2024,4.0,Army,Rice,22.853,28.154,0.11,0.89,Rice - 5.30,O/U: 51.01,,,,,,,Army -6.5,43.5
2024,4.0,Auburn,Arkansas,29.653,23.569,0.92,0.08,Auburn - 6.08,O/U: 53.22,,,,,,,Auburn -2.5,56.5
2024,4.0,BYU,Kansas State,18.728,34.851,0.0,1.0,Kansas State - 16.12,O/U: 53.58,,,,,,,Kansas State -6.5,47.5
2024,4.0,Boston College,Michigan State,25.094,25.517,0.43,0.57,Michigan State - 0.42,O/U: 50.61,,,,,,,Boston College -6.5,45.5
2024,4.0,Central Michigan,Ball State,25.044,27.593,0.27,0.73,Ball State - 2.55,O/U: 52.64,,,,,,,Central Michigan -6.5,52.5
2024,4.0,Cincinnati,Houston,35.55,32.166,0.79,0.21,Cincinnati - 3.38,O/U: 67.72,,,,,,,Cincinnati -3.5,47.5
2024,4.0,Clemson,NC State,25.826,20.043,0.9,0.1,Clemson - 5.78,O/U: 45.87,,,,,,,Clemson -18.5,44.5
2024,4.0,Coastal Carolina,Virginia,24.476,29.852,0.1,0.9,Virginia - 5.38,O/U: 54.33,,,,,,,Virginia -3.5,54.5
2024,4.0,Colorado,Baylor,34.272,34.319,0.47,0.53,Baylor - 0.05,O/U: 68.59,,,,,,,Colorado -1.5,51.5
2024,4.0,Colorado State,UTEP,23.712,29.193,0.11,0.89,UTEP - 5.48,O/U: 52.91,,,,,,,Colorado State -9.5,49.5
2024,4.0,Connecticut,Florida Atlantic,21.348,29.065,0.04,0.96,Florida Atlantic - 7.72,O/U: 50.41,,,,,,,Connecticut -2.5,45.5
2024,4.0,Florida State,California,36.346,19.395,1.0,0.0,Florida State - 16.95,O/U: 55.74,,,,,,,Florida State -2.5,44.5
2024,4.0,Indiana,Charlotte,32.043,25.329,0.93,0.07,Indiana - 6.71,O/U: 57.37,,,,,,,Indiana -28.5,49.5
2024,4.0,Iowa State,Arkansas State,37.41,22.659,1.0,0.0,Iowa State - 14.75,O/U: 60.07,,,,,,,Iowa State -21.5,51.5
2024,4.0,Jacksonville State,Southern Mississippi,32.217,27.13,0.88,0.12,Jacksonville State - 5.09,O/U: 59.35,,,,,,,Jacksonville State -5.5,60.5
2024,4.0,Kentucky,Ohio,31.626,17.655,1.0,0.0,Kentucky - 13.97,O/U: 49.28,,,,,,,Kentucky -19.5,42.5
2024,4.0,LSU,UCLA,40.506,26.007,1.0,0.0,LSU - 14.50,O/U: 66.51,,,,,,,LSU -24.5,56.5
2024,4.0,Liberty,East Carolina,33.527,28.308,0.88,0.12,Liberty - 5.22,O/U: 61.84,,,,,,,Liberty -5.5,53.5
2024,4.0,Louisiana,Tulane,24.837,32.449,0.04,0.96,Tulane - 7.61,O/U: 57.29,,,,,,,Tulane -2.5,53.5
2024,4.0,Louisiana Tech,Tulsa,28.253,38.915,0.01,0.99,Tulsa - 10.66,O/U: 67.17,,,,,,,Louisiana Tech -2.5,57.5
2024,4.0,Louisville,Georgia Tech,32.889,21.768,0.99,0.01,Louisville - 11.12,O/U: 54.66,,,,,,,Louisville -10.5,57.5
2024,4.0,Michigan,USC,32.931,24.962,0.97,0.03,Michigan - 7.97,O/U: 57.89,,,,,,,USC -5.5,44.5
2024,4.0,Middle Tennessee,Duke,18.061,35.337,0.0,1.0,Duke - 17.28,O/U: 53.40,,,,,,,Duke -14.5,50.5
2024,4.0,Minnesota,Iowa,9.234,15.369,0.07,0.93,Iowa - 6.14,O/U: 24.60,,,,,,,Iowa -2.5,35.5
2024,4.0,Mississippi State,Florida,24.934,30.823,0.09,0.91,Florida - 5.89,O/U: 55.76,,,,,,,Florida -6.5,58.5
2024,4.0,Missouri,Vanderbilt,39.829,20.25,1.0,0.0,Missouri - 19.58,O/U: 60.08,,,,,,,Missouri -20.5,52.5
2024,4.0,Navy,Memphis,20.313,32.532,0.01,0.99,Memphis - 12.22,O/U: 52.84,,,,,,,Memphis -9.5,49.5
2024,4.0,Nebraska,Illinois,21.88,20.89,0.61,0.39,Nebraska - 0.99,O/U: 42.77,,,,,,,Nebraska -7.5,42.5
2024,4.0,New Mexico,Fresno State,22.42,37.408,0.0,1.0,Fresno State - 14.99,O/U: 59.83,,,,,,,Fresno State -13.5,59.5
2024,4.0,North Carolina,James Madison,30.297,32.386,0.3,0.7,James Madison - 2.09,O/U: 62.68,,,,,,,North Carolina -10.5,48.5
2024,4.0,North Texas,Wyoming,30.294,34.61,0.16,0.84,Wyoming - 4.32,O/U: 64.90,,,,,,,North Texas -7.5,55.5
2024,4.0,Northern Illinois,Buffalo,23.697,26.4,0.26,0.74,Buffalo - 2.70,O/U: 50.10,,,,,,,Northern Illinois -13.5,43.5
2024,4.0,Notre Dame,Miami (OH),38.231,13.175,1.0,0.0,Notre Dame - 25.06,O/U: 51.41,,,,,,,Notre Dame -27.5,44.5
2024,4.0,Ohio State,Marshall,39.966,9.31,1.0,0.0,Ohio State - 30.66,O/U: 49.28,,,,,,,Ohio State -39.5,52.5
2024,4.0,Oklahoma,Tennessee,30.081,28.802,0.64,0.37,Oklahoma - 1.28,O/U: 58.88,,,,,,,Tennessee -7.5,56.5
2024,4.0,Oklahoma State,Utah,26.269,28.559,0.29,0.71,Utah - 2.29,O/U: 54.83,,,,,,,Oklahoma State -2.5,52.5
2024,4.0,Ole Miss,Georgia Southern,45.89,23.085,1.0,0.0,Ole Miss - 22.80,O/U: 68.97,,,,,,,Ole Miss -35.5,66.5
2024,4.0,Oregon State,Purdue,36.086,25.205,0.99,0.01,Oregon State - 10.88,O/U: 61.29,,,,,,,Oregon State -3.5,50.5
2024,4.0,Penn State,Kent State,47.257,7.584,1.0,0.0,Penn State - 39.67,O/U: 54.84,,,,,,,Penn State -48.5,55.5
2024,4.0,SMU,TCU,32.101,30.14,0.69,0.31,SMU - 1.96,O/U: 62.24,,,,,,,TCU -2.5,58.5
2024,4.0,Sam Houston State,New Mexico State,29.159,33.532,0.16,0.84,New Mexico State - 4.37,O/U: 62.69,,,,,,,Sam Houston State -16.5,44.5
2024,4.0,South Carolina,Akron,37.18,13.957,1.0,0.0,South Carolina - 23.22,O/U: 51.14,,,,,,,South Carolina -27.5,42.5
2024,4.0,South Florida,Miami,25.669,41.813,0.0,1.0,Miami - 16.14,O/U: 67.48,,,,,,,Miami -16.5,64.5
2024,4.0,Syracuse,Stanford,27.345,28.138,0.4,0.6,Stanford - 0.79,O/U: 55.48,,,,,,,Syracuse -8.5,56.5
2024,4.0,Temple,Utah State,26.29,39.96,0.0,1.0,Utah State - 13.67,O/U: 66.25,,,,,,,Utah State -6.5,53.5
2024,4.0,Texas,Louisiana Monroe,51.963,11.4,1.0,0.0,Texas - 40.56,O/U: 63.36,,,,,,,Texas -44.5,52.5
2024,4.0,Texas A&M,Bowling Green,41.688,17.701,1.0,0.0,Texas A&M - 23.99,O/U: 59.39,,,,,,,Texas A&M -22.5,51.5
2024,4.0,Texas Tech,Arizona State,35.648,25.713,0.98,0.02,Texas Tech - 9.93,O/U: 61.36,,,,,,,Texas Tech -3.5,59.5
2024,4.0,Virginia Tech,Rutgers,23.636,24.473,0.39,0.61,Rutgers - 0.84,O/U: 48.11,,,,,,,Virginia Tech -3.5,44.5
2024,4.0,Washington,Northwestern,31.718,21.615,0.99,0.02,Washington - 10.10,O/U: 53.33,,,,,,,Washington -10.5,42.5
2024,4.0,Washington State,San Jose State,32.578,28.26,0.84,0.16,Washington State - 4.32,O/U: 60.84,,,,,,,Washington State -12.5,55.5
2024,4.0,West Virginia,Kansas,32.744,37.33,0.14,0.86,Kansas - 4.59,O/U: 70.07,,,,,,,West Virginia -2.5,57.5
2024,4.0,Western Kentucky,Toledo,27.084,28.649,0.34,0.66,Toledo - 1.57,O/U: 55.73,,,,,,,Toledo -2.5,59.5
2024,5.0,Alabama,Georgia,26.428,31.114,0.14,0.86,Georgia - 4.69,O/U: 57.54,,,,,,,,
2024,5.0,Appalachian State,Liberty,34.708,34.741,0.46,0.54,Liberty - 0.03,O/U: 69.45,,,,,,,,
2024,5.0,Auburn,Oklahoma,24.44,31.345,0.06,0.94,Oklahoma - 6.90,O/U: 55.79,,,,,,,,
2024,5.0,Baylor,BYU,31.881,30.323,0.66,0.34,Baylor - 1.56,O/U: 62.20,,,,,,,,
2024,5.0,Boise State,Washington State,31.266,27.08,0.84,0.16,Boise State - 4.19,O/U: 58.35,,,,,,,,
2024,5.0,Boston College,Western Kentucky,32.32,28.856,0.79,0.21,Boston College - 3.46,O/U: 61.18,,,,,,,,
2024,5.0,Bowling Green,Old Dominion,27.782,28.367,0.42,0.58,Old Dominion - 0.59,O/U: 56.15,,,,,,,,
2024,5.0,Central Michigan,San Diego State,20.661,30.714,0.01,0.99,San Diego State - 10.05,O/U: 51.38,,,,,,,,
2024,5.0,Clemson,Stanford,33.581,18.965,1.0,0.0,Clemson - 14.62,O/U: 52.55,,,,,,,,
2024,5.0,Connecticut,Buffalo,24.168,25.727,0.34,0.66,Buffalo - 1.56,O/U: 49.89,,,,,,,,
2024,5.0,Duke,North Carolina,33.194,29.756,0.79,0.21,Duke - 3.44,O/U: 62.95,,,,,,,,
2024,5.0,East Carolina,UT San Antonio,24.356,32.139,0.04,0.96,UT San Antonio - 7.78,O/U: 56.50,,,,,,,,
2024,5.0,Florida International,Louisiana Tech,25.267,35.691,0.01,0.99,Louisiana Tech - 10.42,O/U: 60.96,,,,,,,,
2024,5.0,Georgia State,Georgia Southern,29.895,31.691,0.32,0.68,Georgia Southern - 1.80,O/U: 61.59,,,,,,,,
2024,5.0,Houston,Iowa State,24.501,33.677,0.02,0.98,Iowa State - 9.18,O/U: 58.18,,,,,,,,
2024,5.0,Indiana,Maryland,21.137,31.759,0.01,0.99,Maryland - 10.62,O/U: 52.90,,,,,,,,
2024,5.0,James Madison,Ball State,41.334,18.653,1.0,0.0,James Madison - 22.68,O/U: 59.99,,,,,,,,
2024,5.0,Kansas,TCU,36.112,31.98,0.83,0.17,Kansas - 4.13,O/U: 68.09,,,,,,,,
2024,5.0,Kansas State,Oklahoma State,33.825,24.467,0.98,0.02,Kansas State - 9.36,O/U: 58.29,,,,,,,,
2024,5.0,Kent State,Eastern Michigan,22.814,32.273,0.02,0.98,Eastern Michigan - 9.46,O/U: 55.09,,,,,,,,
2024,5.0,LSU,South Alabama,46.313,22.924,1.0,0.0,LSU - 23.39,O/U: 69.24,,,,,,,,
2024,5.0,Marshall,Western Michigan,31.573,26.213,0.88,0.12,Marshall - 5.36,O/U: 57.79,,,,,,,,
2024,5.0,Memphis,Middle Tennessee,37.253,29.254,0.96,0.04,Memphis - 8.00,O/U: 66.51,,,,,,,,
2024,5.0,Miami,Virginia Tech,33.68,28.156,0.9,0.1,Miami - 5.52,O/U: 61.84,,,,,,,,
2024,5.0,Miami (OH),UMass,30.408,22.538,0.96,0.04,Miami (OH) - 7.87,O/U: 52.95,,,,,,,,
2024,5.0,Michigan,Minnesota,29.098,11.902,1.0,0.0,Michigan - 17.20,O/U: 41.00,,,,,,,,
2024,5.0,Michigan State,Ohio State,7.064,36.143,0.0,1.0,Ohio State - 29.08,O/U: 43.21,,,,,,,,
2024,5.0,NC State,Northern Illinois,36.33,16.729,1.0,0.0,NC State - 19.60,O/U: 53.06,,,,,,,,
2024,5.0,New Mexico State,New Mexico,30.853,32.226,0.35,0.65,New Mexico - 1.37,O/U: 63.08,,,,,,,,
2024,5.0,North Texas,Tulsa,35.148,37.916,0.25,0.75,Tulsa - 2.77,O/U: 73.06,,,,,,,,
2024,5.0,Notre Dame,Louisville,30.46,20.44,0.99,0.01,Notre Dame - 10.02,O/U: 50.90,,,,,,,,
2024,5.0,Ohio,Akron,24.22,18.076,0.91,0.09,Ohio - 6.14,O/U: 42.30,,,,,,,,
2024,5.0,Ole Miss,Kentucky,34.528,24.446,0.99,0.01,Ole Miss - 10.08,O/U: 58.97,,,,,,,,
2024,5.0,Penn State,Illinois,33.981,12.519,1.0,0.0,Penn State - 21.46,O/U: 46.50,,,,,,,,
2024,5.0,Purdue,Nebraska,24.524,26.932,0.28,0.72,Nebraska - 2.41,O/U: 51.46,,,,,,,,
2024,5.0,Rice,Charlotte,29.799,28.277,0.65,0.35,Rice - 1.52,O/U: 58.08,,,,,,,,
2024,5.0,Rutgers,Washington,19.681,28.994,0.02,0.98,Washington - 9.31,O/U: 48.67,,,,,,,,
2024,5.0,SMU,Florida State,25.251,32.134,0.06,0.94,Florida State - 6.88,O/U: 57.39,,,,,,,,
2024,5.0,Sam Houston State,Texas State,23.472,34.282,0.01,0.99,Texas State - 10.81,O/U: 57.75,,,,,,,,
2024,5.0,Temple,Army,19.83,33.363,0.0,1.0,Army - 13.53,O/U: 53.19,,,,,,,,
2024,5.0,Texas,Mississippi State,40.151,15.149,1.0,0.0,Texas - 25.00,O/U: 55.30,,,,,,,,
2024,5.0,Texas A&M,Arkansas,34.816,22.94,1.0,0.0,Texas A&M - 11.88,O/U: 57.76,,,,,,,,
2024,5.0,Texas Tech,Cincinnati,35.179,25.156,0.99,0.01,Texas Tech - 10.02,O/U: 60.33,,,,,,,,
2024,5.0,Troy,Louisiana Monroe,36.227,20.873,1.0,0.0,Troy - 15.35,O/U: 57.10,,,,,,,,
2024,5.0,Tulane,South Florida,36.139,27.785,0.97,0.03,Tulane - 8.35,O/U: 63.92,,,,,,,,
2024,5.0,UAB,Navy,30.107,28.125,0.69,0.31,UAB - 1.98,O/U: 58.23,,,,,,,,
2024,5.0,UCF,Colorado,36.944,29.401,0.95,0.05,UCF - 7.54,O/U: 66.34,,,,,,,,
2024,5.0,UCLA,Oregon,23.697,40.526,0.0,1.0,Oregon - 16.83,O/U: 64.22,,,,,,,,
2024,5.0,UNLV,Fresno State,29.42,35.811,0.08,0.92,Fresno State - 6.39,O/U: 65.23,,,,,,,,
2024,5.0,USC,Wisconsin,36.685,26.128,0.99,0.01,USC - 10.56,O/U: 62.81,,,,,,,,
2024,5.0,Utah,Arizona,29.845,29.476,0.57,0.43,Utah - 0.37,O/U: 59.32,,,,,,,,
2024,5.0,Wake Forest,Louisiana,33.919,29.166,0.87,0.13,Wake Forest - 4.75,O/U: 63.09,,,,,,,,
2024,5.0,Wyoming,Air Force,21.352,28.679,0.05,0.95,Air Force - 7.33,O/U: 50.03,,,,,,,,
2024,6.0,Air Force,Navy,24.148,16.16,0.96,0.04,Air Force - 7.99,O/U: 40.31,,,,,,,,
2024,6.0,Akron,Bowling Green,15.767,29.277,0.0,1.0,Bowling Green - 13.51,O/U: 45.04,,,,,,,,
2024,6.0,Arizona,Texas Tech,34.793,30.723,0.83,0.17,Arizona - 4.07,O/U: 65.52,,,,,,,,
2024,6.0,Arizona State,Kansas,24.915,40.858,0.0,1.0,Kansas - 15.94,O/U: 65.77,,,,,,,,
2024,6.0,Arkansas,Tennessee,22.813,35.308,0.0,1.0,Tennessee - 12.50,O/U: 58.12,,,,,,,,
2024,6.0,Arkansas State,South Alabama,28.149,35.492,0.05,0.95,South Alabama - 7.34,O/U: 63.64,,,,,,,,
2024,6.0,Ball State,Western Michigan,23.904,29.34,0.11,0.89,Western Michigan - 5.44,O/U: 53.24,,,,,,,,
2024,6.0,Boise State,Utah State,41.165,26.67,1.0,0.0,Boise State - 14.50,O/U: 67.84,,,,,,,,
2024,6.0,California,Miami,28.878,31.986,0.23,0.77,Miami - 3.11,O/U: 60.86,,,,,,,,
2024,6.0,Charlotte,East Carolina,21.49,32.827,0.01,0.99,East Carolina - 11.34,O/U: 54.32,,,,,,,,
2024,6.0,Coastal Carolina,Old Dominion,29.64,27.638,0.69,0.31,Coastal Carolina - 2.00,O/U: 57.28,,,,,,,,
2024,6.0,Connecticut,Temple,29.359,25.82,0.8,0.2,Connecticut - 3.54,O/U: 55.18,,,,,,,,
2024,6.0,Florida,UCF,35.163,29.667,0.89,0.11,Florida - 5.50,O/U: 64.83,,,,,,,,
2024,6.0,Florida State,Clemson,30.236,21.739,0.97,0.03,Florida State - 8.50,O/U: 51.98,,,,,,,,
2024,6.0,Georgia,Auburn,37.098,15.055,1.0,0.0,Georgia - 22.04,O/U: 52.15,,,,,,,,
2024,6.0,Georgia Tech,Duke,27.463,30.005,0.26,0.74,Duke - 2.54,O/U: 57.47,,,,,,,,
2024,6.0,Iowa State,Baylor,30.532,24.62,0.91,0.09,Iowa State - 5.91,O/U: 55.15,,,,,,,,
2024,6.0,Louisiana Monroe,James Madison,15.336,40.604,0.0,1.0,James Madison - 25.27,O/U: 55.94,,,,,,,,
2024,6.0,Louisville,SMU,30.281,25.928,0.85,0.15,Louisville - 4.35,O/U: 56.21,,,,,,,,
2024,6.0,Marshall,Appalachian State,27.807,32.166,0.16,0.84,Appalachian State - 4.36,O/U: 59.97,,,,,,,,
2024,6.0,Minnesota,USC,25.111,34.204,0.02,0.98,USC - 9.09,O/U: 59.31,,,,,,,,
2024,6.0,NC State,Wake Forest,29.384,21.362,0.96,0.04,NC State - 8.02,O/U: 50.75,,,,,,,,
2024,6.0,Nebraska,Rutgers,20.034,19.173,0.6,0.4,Nebraska - 0.86,O/U: 39.21,,,,,,,,
2024,6.0,North Carolina,Pittsburgh,29.473,25.541,0.82,0.18,North Carolina - 3.93,O/U: 55.01,,,,,,,,
2024,6.0,Northern Illinois,UMass,29.922,29.306,0.59,0.41,Northern Illinois - 0.62,O/U: 59.23,,,,,,,,
2024,6.0,Northwestern,Indiana,27.868,24.675,0.78,0.22,Northwestern - 3.19,O/U: 52.54,,,,,,,,
2024,6.0,Ohio State,Iowa,24.17,4.826,1.0,0.0,Ohio State - 19.34,O/U: 29.00,,,,,,,,
2024,6.0,Oklahoma State,West Virginia,34.192,32.223,0.7,0.3,Oklahoma State - 1.97,O/U: 66.42,,,,,,,,
2024,6.0,Oregon,Michigan State,47.225,15.107,1.0,0.0,Oregon - 32.12,O/U: 62.33,,,,,,,,
2024,6.0,Oregon State,Colorado State,42.507,19.249,1.0,0.0,Oregon State - 23.26,O/U: 61.76,,,,,,,,
2024,6.0,Penn State,UCLA,33.112,16.207,1.0,0.0,Penn State - 16.90,O/U: 49.32,,,,,,,,
2024,6.0,San Diego State,Hawai'i,31.039,26.175,0.87,0.13,San Diego State - 4.86,O/U: 57.21,,,,,,,,
2024,6.0,San Jose State,Nevada,34.693,26.111,0.97,0.03,San Jose State - 8.58,O/U: 60.80,,,,,,,,
2024,6.0,South Carolina,Ole Miss,27.045,32.405,0.11,0.89,Ole Miss - 5.36,O/U: 59.45,,,,,,,,
2024,6.0,Southern Mississippi,Louisiana,29.226,34.378,0.12,0.88,Louisiana - 5.15,O/U: 63.60,,,,,,,,
2024,6.0,Stanford,Virginia Tech,26.988,32.059,0.12,0.88,Virginia Tech - 5.07,O/U: 59.05,,,,,,,,
2024,6.0,TCU,Houston,42.729,27.58,1.0,0.0,TCU - 15.15,O/U: 70.31,,,,,,,,
2024,6.0,Texas A&M,Missouri,30.621,28.367,0.72,0.28,Texas A&M - 2.25,O/U: 58.99,,,,,,,,
2024,6.0,Toledo,Miami (OH),21.119,23.737,0.26,0.74,Miami (OH) - 2.62,O/U: 44.86,,,,,,,,
2024,6.0,Troy,Texas State,32.593,25.326,0.94,0.06,Troy - 7.27,O/U: 57.92,,,,,,,,
2024,6.0,Tulsa,Army,29.998,30.555,0.42,0.58,Army - 0.56,O/U: 60.55,,,,,,,,
2024,6.0,UAB,Tulane,26.855,35.908,0.02,0.98,Tulane - 9.05,O/U: 62.76,,,,,,,,
2024,6.0,UNLV,Syracuse,26.789,33.96,0.06,0.95,Syracuse - 7.17,O/U: 60.75,,,,,,,,
2024,6.0,UTEP,Sam Houston State,26.187,28.602,0.27,0.73,Sam Houston State - 2.41,O/U: 54.79,,,,,,,,
2024,6.0,Vanderbilt,Alabama,13.243,44.873,0.0,1.0,Alabama - 31.63,O/U: 58.12,,,,,,,,
2024,6.0,Virginia,Boston College,27.473,29.706,0.29,0.71,Boston College - 2.23,O/U: 57.18,,,,,,,,
2024,6.0,Washington,Michigan,21.773,29.645,0.04,0.96,Michigan - 7.87,O/U: 51.42,,,,,,,,
2024,6.0,Wisconsin,Purdue,26.817,22.11,0.86,0.14,Wisconsin - 4.71,O/U: 48.93,,,,,,,,
2024,7.0,Alabama,South Carolina,36.398,18.24,1.0,0.0,Alabama - 18.16,O/U: 54.64,,,,,,,,
2024,7.0,Arizona State,Utah,20.688,32.473,0.01,1.0,Utah - 11.79,O/U: 53.16,,,,,,,,
2024,7.0,Army,UAB,25.47,31.073,0.12,0.88,UAB - 5.60,O/U: 56.54,,,,,,,,
2024,7.0,BYU,Arizona,27.618,38.874,0.01,0.99,Arizona - 11.26,O/U: 66.49,,,,,,,,
2024,7.0,Bowling Green,Northern Illinois,28.208,26.935,0.63,0.37,Bowling Green - 1.27,O/U: 55.14,,,,,,,,
2024,7.0,Buffalo,Toledo,19.035,27.968,0.02,0.98,Toledo - 8.93,O/U: 47.00,,,,,,,,
2024,7.0,Central Michigan,Ohio,21.399,29.321,0.04,0.96,Ohio - 7.92,O/U: 50.72,,,,,,,,
2024,7.0,Colorado,Kansas State,22.845,36.957,0.0,1.0,Kansas State - 14.11,O/U: 59.80,,,,,,,,
2024,7.0,Colorado State,San Jose State,22.092,34.151,0.0,1.0,San Jose State - 12.06,O/U: 56.24,,,,,,,,
2024,7.0,Eastern Michigan,Miami (OH),15.004,27.694,0.0,1.0,Miami (OH) - 12.69,O/U: 42.70,,,,,,,,
2024,7.0,Florida Atlantic,North Texas,32.838,32.187,0.59,0.41,Florida Atlantic - 0.65,O/U: 65.03,,,,,,,,
2024,7.0,Fresno State,Washington State,27.476,31.206,0.19,0.81,Washington State - 3.73,O/U: 58.68,,,,,,,,
2024,7.0,Georgia,Mississippi State,41.53,11.73,1.0,0.0,Georgia - 29.80,O/U: 53.26,,,,,,,,
2024,7.0,Georgia Southern,Marshall,25.775,29.225,0.21,0.79,Marshall - 3.45,O/U: 55.00,,,,,,,,
2024,7.0,Georgia State,Old Dominion,29.547,28.389,0.63,0.37,Georgia State - 1.16,O/U: 57.94,,,,,,,,
2024,7.0,Hawai'i,Boise State,22.073,42.13,0.0,1.0,Boise State - 20.06,O/U: 64.20,,,,,,,,
2024,7.0,Illinois,Purdue,27.795,27.398,0.57,0.43,Illinois - 0.40,O/U: 55.19,,,,,,,,
2024,7.0,Iowa,Washington,15.033,21.014,0.08,0.92,Washington - 5.98,O/U: 36.05,,,,,,,,
2024,7.0,Jacksonville State,New Mexico State,37.176,28.542,0.97,0.03,Jacksonville State - 8.63,O/U: 65.72,,,,,,,,
2024,7.0,James Madison,Coastal Carolina,39.478,24.143,1.0,0.0,James Madison - 15.33,O/U: 63.62,,,,,,,,
2024,7.0,Kent State,Ball State,22.71,31.431,0.02,0.98,Ball State - 8.72,O/U: 54.14,,,,,,,,
2024,7.0,Kentucky,Vanderbilt,32.361,22.609,0.98,0.02,Kentucky - 9.75,O/U: 54.97,,,,,,,,
2024,7.0,LSU,Ole Miss,38.936,32.402,0.94,0.06,LSU - 6.53,O/U: 71.34,,,,,,,,
2024,7.0,Liberty,Florida International,42.545,23.251,1.0,0.0,Liberty - 19.29,O/U: 65.80,,,,,,,,
2024,7.0,Louisiana,Appalachian State,30.864,35.611,0.14,0.86,Appalachian State - 4.75,O/U: 66.47,,,,,,,,
2024,7.0,Louisiana Monroe,Southern Mississippi,23.127,32.892,0.02,0.98,Southern Mississippi - 9.77,O/U: 56.02,,,,,,,,
